level,node_id,coarse_row,coarse_col,fine_row,fine_col,num_children
1,18671,213,514,426,1028,4
1,18672,213,515,426,1030,4
1,18673,213,516,426,1032,4
1,18674,213,517,426,1034,4
1,18675,213,518,426,1036,4
1,18676,213,519,426,1038,4
1,18677,213,520,426,1040,4
1,18678,213,521,426,1042,4
1,18679,213,522,426,1044,4
1,18680,213,523,426,1046,4
1,18681,213,524,426,1048,4
1,18682,213,525,426,1050,4
1,18683,213,526,426,1052,4
1,18684,213,527,426,1054,4
1,18685,213,528,426,1056,4
1,18686,213,529,426,1058,4
1,18687,213,530,426,1060,4
1,18688,213,531,426,1062,4
1,18689,213,532,426,1064,4
1,18690,213,533,426,1066,4
1,18691,213,534,426,1068,4
1,18692,213,535,426,1070,4
1,18693,213,536,426,1072,4
1,18694,213,537,426,1074,4
1,18695,213,538,426,1076,4
1,18696,213,539,426,1078,4
1,18697,213,540,426,1080,4
1,18698,213,541,426,1082,4
1,18699,213,542,426,1084,4
1,18700,213,543,427,1086,2
1,18701,213,544,427,1088,2
1,18702,213,545,427,1090,1
1,18703,213,627,426,1255,1
1,18704,213,628,426,1256,2
1,18705,213,629,426,1258,2
1,18706,213,630,426,1260,2
1,18707,214,104,428,208,4
1,18708,214,105,428,210,4
1,18709,214,106,428,212,4
1,18710,214,107,428,214,4
1,18711,214,108,428,216,4
1,18712,214,109,428,218,4
1,18713,214,110,428,220,4
1,18714,214,111,428,222,4
1,18715,214,112,428,224,4
1,18716,214,113,428,226,4
1,18717,214,114,428,228,4
1,18718,214,115,428,230,4
1,18719,214,116,428,232,4
1,18720,214,117,428,234,4
1,18721,214,118,428,236,4
1,18722,214,119,428,238,4
1,18723,214,120,428,240,4
1,18724,214,121,428,242,4
1,18725,214,122,428,244,4
1,18726,214,123,428,246,4
1,18727,214,124,428,248,4
1,18728,214,125,428,250,4
1,18729,214,126,428,252,4
1,18730,214,127,428,254,4
1,18731,214,128,428,256,4
1,18732,214,129,428,258,4
1,18733,214,130,428,260,4
1,18734,214,131,428,262,4
1,18735,214,132,429,264,2
1,18736,214,133,429,266,1
1,18737,214,241,428,483,2
1,18738,214,242,428,484,4
1,18739,214,243,428,486,4
1,18740,214,244,428,488,4
1,18741,214,245,428,490,4
1,18742,214,246,428,492,4
1,18743,214,247,428,494,4
1,18744,214,248,428,496,4
1,18745,214,249,428,498,4
1,18746,214,250,428,500,4
1,18747,214,251,428,502,4
1,18748,214,252,428,504,4
1,18749,214,253,428,506,4
1,18750,214,254,428,508,4
1,18751,214,255,428,510,2
1,18752,214,286,429,573,1
1,18753,214,287,428,574,4
1,18754,214,288,428,576,4
1,18755,214,289,428,578,4
1,18756,214,290,428,580,4
1,18757,214,291,428,582,4
1,18758,214,292,428,584,4
1,18759,214,293,428,586,4
1,18760,214,294,428,588,4
1,18761,214,295,428,590,4
1,18762,214,296,428,592,4
1,18763,214,297,428,594,4
1,18764,214,298,428,596,4
1,18765,214,299,428,598,4
1,18766,214,300,428,600,4
1,18767,214,301,428,602,4
1,18768,214,302,428,604,4
1,18769,214,303,428,606,4
1,18770,214,304,428,608,4
1,18771,214,328,429,657,1
1,18772,214,329,428,658,4
1,18773,214,330,428,660,4
1,18774,214,331,428,662,4
1,18775,214,332,428,664,4
1,18776,214,333,428,666,4
1,18777,214,334,428,668,4
1,18778,214,335,428,670,4
1,18779,214,336,428,672,4
1,18780,214,337,428,674,4
1,18781,214,338,428,676,4
1,18782,214,339,428,678,4
1,18783,214,340,428,680,4
1,18784,214,341,428,682,4
1,18785,214,342,428,684,4
1,18786,214,343,428,686,4
1,18787,214,344,428,688,4
1,18788,214,345,428,690,4
1,18789,214,346,428,692,4
1,18790,214,347,428,694,4
1,18791,214,348,428,696,4
1,18792,214,349,428,698,4
1,18793,214,350,428,700,4
1,18794,214,351,428,702,4
1,18795,214,352,428,704,4
1,18796,214,353,428,706,4
1,18797,214,354,428,708,4
1,18798,214,355,428,710,4
1,18799,214,356,428,712,4
1,18800,214,357,428,714,4
1,18801,214,358,428,716,4
1,18802,214,359,428,718,4
1,18803,214,360,428,720,4
1,18804,214,361,428,722,4
1,18805,214,362,428,724,4
1,18806,214,363,428,726,4
1,18807,214,364,428,728,4
1,18808,214,365,428,730,4
1,18809,214,366,428,732,4
1,18810,214,367,428,734,4
1,18811,214,368,428,736,4
1,18812,214,369,428,738,4
1,18813,214,370,428,740,4
1,18814,214,371,428,742,4
1,18815,214,372,428,744,4
1,18816,214,373,428,746,4
1,18817,214,374,428,748,4
1,18818,214,425,428,851,2
1,18819,214,426,428,852,4
1,18820,214,427,428,854,4
1,18821,214,428,428,856,4
1,18822,214,429,428,858,4
1,18823,214,430,428,860,4
1,18824,214,431,428,862,4
1,18825,214,432,428,864,4
1,18826,214,482,428,965,1
1,18827,214,483,428,966,4
1,18828,214,484,428,968,4
1,18829,214,485,428,970,4
1,18830,214,486,428,972,4
1,18831,214,487,428,974,4
1,18832,214,488,428,976,4
1,18833,214,489,428,978,4
1,18834,214,490,428,980,4
1,18835,214,491,428,982,4
1,18836,214,492,428,984,4
1,18837,214,493,428,986,4
1,18838,214,494,428,988,4
1,18839,214,495,428,990,4
1,18840,214,496,428,992,4
1,18841,214,497,428,994,4
1,18842,214,498,428,996,4
1,18843,214,499,428,998,4
1,18844,214,500,428,1000,4
1,18845,214,501,428,1002,4
1,18846,214,502,428,1004,4
1,18847,214,503,428,1006,4
1,18848,214,504,428,1009,3
1,18849,214,505,428,1010,4
1,18850,214,506,428,1012,4
1,18851,214,507,428,1014,4
1,18852,214,508,428,1016,4
1,18853,214,509,428,1018,4
1,18854,214,510,428,1020,4
1,18855,214,511,428,1022,4
1,18856,214,512,428,1024,4
1,18857,214,513,428,1026,4
1,18858,214,514,428,1028,4
1,18859,214,515,428,1030,4
1,18860,214,516,428,1032,4
1,18861,214,517,428,1034,4
1,18862,214,518,428,1036,4
1,18863,214,519,428,1038,4
1,18864,214,520,428,1040,4
1,18865,214,521,428,1042,4
1,18866,214,522,428,1044,4
1,18867,214,523,428,1046,4
1,18868,214,524,428,1048,4
1,18869,214,525,428,1050,4
1,18870,214,526,428,1052,4
1,18871,214,527,428,1054,4
1,18872,214,528,428,1056,4
1,18873,214,529,428,1058,4
1,18874,214,530,428,1060,4
1,18875,214,531,428,1062,4
1,18876,214,532,428,1064,4
1,18877,214,533,428,1066,4
1,18878,214,534,428,1068,4
1,18879,214,535,428,1070,4
1,18880,214,536,428,1072,4
1,18881,214,537,428,1074,4
1,18882,214,538,428,1076,4
1,18883,214,539,428,1078,4
1,18884,214,540,428,1080,4
1,18885,214,541,428,1082,4
1,18886,214,542,428,1084,4
1,18887,214,543,428,1086,4
1,18888,214,544,428,1088,4
1,18889,214,545,428,1090,4
1,18890,214,546,428,1092,4
1,18891,214,547,429,1094,2
1,18892,215,104,430,208,4
1,18893,215,105,430,210,4
1,18894,215,106,430,212,4
1,18895,215,107,430,214,4
1,18896,215,108,430,216,4
1,18897,215,109,430,218,4
1,18898,215,110,430,220,4
1,18899,215,111,430,222,4
1,18900,215,112,430,224,4
1,18901,215,113,430,226,2
1,18902,215,114,430,228,2
1,18903,215,115,430,230,2
1,18904,215,116,430,232,2
1,18905,215,117,430,234,2
1,18906,215,118,430,236,2
1,18907,215,119,430,238,2
1,18908,215,121,430,242,2
1,18909,215,122,430,244,3
1,18910,215,123,430,246,4
1,18911,215,124,430,248,4
1,18912,215,125,430,250,4
1,18913,215,126,430,252,4
1,18914,215,127,430,254,4
1,18915,215,128,430,256,4
1,18916,215,129,430,258,4
1,18917,215,130,430,260,4
1,18918,215,131,430,262,4
1,18919,215,132,430,264,4
1,18920,215,133,430,266,4
1,18921,215,134,430,268,3
1,18922,215,135,431,270,1
1,18923,215,241,430,483,2
1,18924,215,242,430,484,4
1,18925,215,243,430,486,4
1,18926,215,244,430,488,4
1,18927,215,245,430,490,4
1,18928,215,246,430,492,4
1,18929,215,247,430,494,4
1,18930,215,248,430,496,4
1,18931,215,249,430,498,4
1,18932,215,250,430,500,4
1,18933,215,251,430,502,4
1,18934,215,252,430,504,4
1,18935,215,253,430,506,4
1,18936,215,254,430,508,4
1,18937,215,255,430,510,2
1,18938,215,285,430,571,3
1,18939,215,286,430,572,4
1,18940,215,287,430,574,4
1,18941,215,288,430,576,4
1,18942,215,289,430,578,4
1,18943,215,290,430,580,4
1,18944,215,291,430,582,4
1,18945,215,292,430,584,4
1,18946,215,293,430,586,4
1,18947,215,294,430,588,4
1,18948,215,295,430,590,4
1,18949,215,296,430,592,4
1,18950,215,297,430,594,4
1,18951,215,298,430,596,4
1,18952,215,299,430,598,4
1,18953,215,300,430,600,4
1,18954,215,301,430,602,4
1,18955,215,302,430,604,4
1,18956,215,303,430,606,4
1,18957,215,304,430,608,4
1,18958,215,305,430,610,3
1,18959,215,328,430,656,4
1,18960,215,329,430,658,4
1,18961,215,330,430,660,4
1,18962,215,331,430,662,4
1,18963,215,332,430,664,4
1,18964,215,333,430,666,4
1,18965,215,334,430,668,4
1,18966,215,335,430,670,4
1,18967,215,336,430,672,4
1,18968,215,337,430,674,4
1,18969,215,338,430,676,4
1,18970,215,339,430,678,4
1,18971,215,340,430,680,4
1,18972,215,341,430,682,4
1,18973,215,342,430,684,4
1,18974,215,343,430,686,4
1,18975,215,344,430,688,4
1,18976,215,345,430,690,4
1,18977,215,346,430,692,4
1,18978,215,347,430,694,4
1,18979,215,348,430,696,4
1,18980,215,349,430,698,4
1,18981,215,350,430,700,4
1,18982,215,351,430,702,4
1,18983,215,352,430,704,4
1,18984,215,353,430,706,4
1,18985,215,354,430,708,4
1,18986,215,355,430,710,4
1,18987,215,356,430,712,4
1,18988,215,357,430,714,4
1,18989,215,358,430,716,4
1,18990,215,359,430,718,4
1,18991,215,360,430,720,4
1,18992,215,361,430,722,4
1,18993,215,362,430,724,4
1,18994,215,363,430,726,4
1,18995,215,364,430,728,4
1,18996,215,365,430,730,4
1,18997,215,366,430,732,4
1,18998,215,367,430,734,4
1,18999,215,368,430,736,4
1,19000,215,369,430,738,4
1,19001,215,370,430,740,4
1,19002,215,371,430,742,4
1,19003,215,372,430,744,4
1,19004,215,373,430,746,4
1,19005,215,374,430,748,4
1,19006,215,425,430,851,2
1,19007,215,426,430,852,4
1,19008,215,427,430,854,4
1,19009,215,428,430,856,4
1,19010,215,429,430,858,4
1,19011,215,430,430,860,4
1,19012,215,431,430,862,4
1,19013,215,432,430,864,4
1,19014,215,483,430,966,4
1,19015,215,484,430,968,4
1,19016,215,485,430,970,4
1,19017,215,486,430,972,4
1,19018,215,487,430,974,4
1,19019,215,488,430,976,4
1,19020,215,489,430,978,4
1,19021,215,490,430,980,4
1,19022,215,491,430,982,4
1,19023,215,492,430,984,4
1,19024,215,493,430,986,4
1,19025,215,494,430,988,4
1,19026,215,495,430,990,4
1,19027,215,496,430,992,4
1,19028,215,497,430,994,4
1,19029,215,498,430,996,4
1,19030,215,499,430,998,4
1,19031,215,500,430,1000,4
1,19032,215,501,430,1002,4
1,19033,215,502,430,1004,4
1,19034,215,503,430,1006,4
1,19035,215,504,430,1008,4
1,19036,215,505,430,1010,4
1,19037,215,506,430,1012,4
1,19038,215,507,430,1014,4
1,19039,215,508,430,1016,4
1,19040,215,509,430,1018,4
1,19041,215,510,430,1020,4
1,19042,215,511,430,1022,4
1,19043,215,512,430,1024,4
1,19044,215,513,430,1026,4
1,19045,215,514,430,1028,4
1,19046,215,515,430,1030,4
1,19047,215,516,430,1032,4
1,19048,215,517,430,1034,4
1,19049,215,518,430,1036,4
1,19050,215,519,430,1038,4
1,19051,215,520,430,1040,4
1,19052,215,521,430,1042,4
1,19053,215,522,430,1044,4
1,19054,215,523,430,1046,4
1,19055,215,524,430,1048,4
1,19056,215,525,430,1050,4
1,19057,215,526,430,1052,4
1,19058,215,527,430,1054,4
1,19059,215,528,430,1056,4
1,19060,215,529,430,1058,4
1,19061,215,530,430,1060,4
1,19062,215,531,430,1062,4
1,19063,215,532,430,1064,4
1,19064,215,533,430,1066,4
1,19065,215,534,430,1068,4
1,19066,215,535,430,1070,4
1,19067,215,536,430,1072,4
1,19068,215,537,430,1074,4
1,19069,215,538,430,1076,4
1,19070,215,539,430,1078,4
1,19071,215,540,430,1080,4
1,19072,215,541,430,1082,4
1,19073,215,542,430,1084,4
1,19074,215,543,430,1086,4
1,19075,215,544,430,1088,4
1,19076,215,545,430,1090,4
1,19077,215,546,430,1092,4
1,19078,215,547,430,1094,4
1,19079,215,548,431,1096,1
1,19080,216,104,432,208,2
1,19081,216,105,432,210,2
1,19082,216,106,432,212,1
1,19083,216,123,432,247,1
1,19084,216,124,432,248,2
1,19085,216,125,432,250,4
1,19086,216,126,432,252,4
1,19087,216,127,432,254,4
1,19088,216,128,432,256,4
1,19089,216,129,432,258,4
1,19090,216,130,432,260,4
1,19091,216,131,432,262,4
1,19092,216,132,432,264,4
1,19093,216,133,432,266,4
1,19094,216,134,432,268,4
1,19095,216,135,432,270,4
1,19096,216,136,433,272,2
1,19097,216,241,432,482,4
1,19098,216,242,432,484,4
1,19099,216,243,432,486,2
1,19100,216,244,432,488,3
1,19101,216,245,432,490,4
1,19102,216,246,432,492,4
1,19103,216,247,432,494,4
1,19104,216,248,432,496,4
1,19105,216,249,432,498,4
1,19106,216,250,432,500,4
1,19107,216,251,432,502,4
1,19108,216,252,432,504,4
1,19109,216,253,432,506,4
1,19110,216,254,432,508,4
1,19111,216,255,432,510,2
1,19112,216,283,433,567,1
1,19113,216,284,432,568,4
1,19114,216,285,432,570,4
1,19115,216,286,432,572,4
1,19116,216,287,432,574,4
1,19117,216,288,432,576,4
1,19118,216,289,432,578,4
1,19119,216,290,432,580,4
1,19120,216,291,432,582,4
1,19121,216,292,432,584,4
1,19122,216,293,432,586,4
1,19123,216,294,432,588,4
1,19124,216,295,432,590,4
1,19125,216,296,432,592,4
1,19126,216,297,432,594,4
1,19127,216,298,432,596,4
1,19128,216,299,432,598,4
1,19129,216,300,432,600,4
1,19130,216,301,432,602,4
1,19131,216,302,432,604,4
1,19132,216,303,432,606,4
1,19133,216,304,432,608,4
1,19134,216,305,432,610,4
1,19135,216,306,433,612,1
1,19136,216,327,432,655,2
1,19137,216,328,432,656,4
1,19138,216,329,432,658,4
1,19139,216,330,432,660,4
1,19140,216,331,432,662,4
1,19141,216,332,432,664,4
1,19142,216,333,432,666,4
1,19143,216,334,432,668,4
1,19144,216,335,432,670,4
1,19145,216,336,432,672,4
1,19146,216,337,432,674,4
1,19147,216,338,432,676,4
1,19148,216,339,432,678,4
1,19149,216,340,432,680,4
1,19150,216,341,432,682,4
1,19151,216,342,432,684,4
1,19152,216,343,432,686,4
1,19153,216,344,432,688,4
1,19154,216,345,432,690,4
1,19155,216,346,432,692,4
1,19156,216,347,432,694,4
1,19157,216,348,432,696,4
1,19158,216,349,432,698,4
1,19159,216,350,432,700,4
1,19160,216,351,432,702,4
1,19161,216,352,432,704,4
1,19162,216,353,432,706,4
1,19163,216,354,432,708,4
1,19164,216,355,432,710,4
1,19165,216,356,432,712,4
1,19166,216,357,432,714,4
1,19167,216,358,432,716,4
1,19168,216,359,432,718,4
1,19169,216,360,432,720,4
1,19170,216,361,432,722,4
1,19171,216,362,432,724,4
1,19172,216,363,432,726,4
1,19173,216,364,432,728,4
1,19174,216,365,432,730,4
1,19175,216,366,432,732,4
1,19176,216,367,432,734,4
1,19177,216,368,432,736,4
1,19178,216,369,432,738,4
1,19179,216,370,432,740,4
1,19180,216,371,432,742,4
1,19181,216,372,432,744,4
1,19182,216,373,432,746,4
1,19183,216,374,432,748,2
1,19184,216,425,432,851,2
1,19185,216,426,432,852,4
1,19186,216,427,432,854,4
1,19187,216,428,432,856,4
1,19188,216,429,432,858,4
1,19189,216,430,432,860,4
1,19190,216,431,432,862,4
1,19191,216,432,432,864,4
1,19192,216,482,433,965,1
1,19193,216,483,432,966,4
1,19194,216,484,432,968,4
1,19195,216,485,432,970,4
1,19196,216,486,432,972,4
1,19197,216,487,432,974,4
1,19198,216,488,432,976,4
1,19199,216,489,432,978,4
1,19200,216,490,432,980,4
1,19201,216,491,432,982,4
1,19202,216,492,432,984,4
1,19203,216,493,432,986,4
1,19204,216,494,432,988,4
1,19205,216,495,432,990,4
1,19206,216,496,432,992,4
1,19207,216,497,432,994,4
1,19208,216,498,432,996,4
1,19209,216,499,432,998,4
1,19210,216,500,432,1000,4
1,19211,216,501,432,1002,4
1,19212,216,502,432,1004,3
1,19213,216,503,432,1006,1
1,19214,216,506,432,1012,3
1,19215,216,507,432,1014,4
1,19216,216,508,432,1016,4
1,19217,216,509,432,1018,4
1,19218,216,510,432,1020,4
1,19219,216,511,432,1022,4
1,19220,216,512,432,1024,4
1,19221,216,513,432,1026,2
1,19222,216,514,432,1028,2
1,19223,216,515,432,1030,4
1,19224,216,516,432,1032,4
1,19225,216,517,432,1034,4
1,19226,216,518,432,1036,4
1,19227,216,519,432,1038,4
1,19228,216,520,432,1040,4
1,19229,216,521,432,1042,2
1,19230,216,522,432,1044,2
1,19231,216,523,432,1046,1
1,19232,216,524,432,1049,1
1,19233,216,525,432,1050,4
1,19234,216,526,432,1052,4
1,19235,216,527,432,1054,4
1,19236,216,528,432,1056,4
1,19237,216,529,432,1058,4
1,19238,216,530,432,1060,4
1,19239,216,531,432,1062,4
1,19240,216,532,432,1064,4
1,19241,216,533,432,1066,4
1,19242,216,534,432,1068,4
1,19243,216,535,432,1070,4
1,19244,216,536,432,1072,4
1,19245,216,537,432,1074,4
1,19246,216,538,432,1076,4
1,19247,216,539,432,1078,4
1,19248,216,540,432,1080,2
1,19249,216,545,432,1091,1
1,19250,216,546,432,1092,3
1,19251,216,547,432,1094,4
1,19252,216,548,432,1096,3
1,19253,217,126,434,252,2
1,19254,217,127,434,254,4
1,19255,217,128,434,256,4
1,19256,217,129,434,258,4
1,19257,217,130,434,260,4
1,19258,217,131,434,262,4
1,19259,217,132,434,264,4
1,19260,217,133,434,266,4
1,19261,217,134,434,268,4
1,19262,217,135,434,270,4
1,19263,217,136,434,272,4
1,19264,217,137,434,274,3
1,19265,217,138,435,276,1
1,19266,217,241,434,482,4
1,19267,217,242,434,484,2
1,19268,217,245,434,490,4
1,19269,217,246,434,492,4
1,19270,217,247,434,494,4
1,19271,217,248,434,496,4
1,19272,217,249,434,498,4
1,19273,217,250,434,500,4
1,19274,217,251,434,502,4
1,19275,217,252,434,504,4
1,19276,217,253,434,506,4
1,19277,217,254,434,508,4
1,19278,217,255,434,510,4
1,19279,217,282,434,565,3
1,19280,217,283,434,566,4
1,19281,217,284,434,568,4
1,19282,217,285,434,570,4
1,19283,217,286,434,572,4
1,19284,217,287,434,574,4
1,19285,217,288,434,576,4
1,19286,217,289,434,578,4
1,19287,217,290,434,580,4
1,19288,217,291,434,582,4
1,19289,217,292,434,584,4
1,19290,217,293,434,586,4
1,19291,217,294,434,588,4
1,19292,217,295,434,590,4
1,19293,217,296,434,592,4
1,19294,217,297,434,594,4
1,19295,217,298,434,596,4
1,19296,217,299,434,598,4
1,19297,217,300,434,600,4
1,19298,217,301,434,602,4
1,19299,217,302,434,604,3
1,19300,217,303,434,606,4
1,19301,217,304,434,608,4
1,19302,217,305,434,610,4
1,19303,217,306,434,612,2
1,19304,217,327,434,655,2
1,19305,217,328,434,656,4
1,19306,217,329,434,658,4
1,19307,217,330,434,660,4
1,19308,217,331,434,662,4
1,19309,217,332,434,664,4
1,19310,217,333,434,666,4
1,19311,217,334,434,668,4
1,19312,217,335,434,670,4
1,19313,217,336,434,672,2
1,19314,217,337,434,674,2
1,19315,217,338,434,676,3
1,19316,217,339,434,678,4
1,19317,217,340,434,680,4
1,19318,217,341,434,682,4
1,19319,217,342,434,684,4
1,19320,217,343,434,686,4
1,19321,217,344,434,688,4
1,19322,217,345,434,690,4
1,19323,217,346,434,692,4
1,19324,217,347,434,694,4
1,19325,217,348,434,696,4
1,19326,217,349,434,698,4
1,19327,217,350,434,700,2
1,19328,217,351,434,702,2
1,19329,217,352,434,704,3
1,19330,217,353,434,706,4
1,19331,217,354,434,708,2
1,19332,217,355,434,710,2
1,19333,217,356,434,712,2
1,19334,217,357,434,714,2
1,19335,217,358,434,716,3
1,19336,217,359,434,718,4
1,19337,217,360,434,720,4
1,19338,217,361,434,722,4
1,19339,217,362,434,724,4
1,19340,217,363,434,726,4
1,19341,217,364,434,728,4
1,19342,217,365,434,730,4
1,19343,217,366,434,732,4
1,19344,217,367,434,734,4
1,19345,217,368,434,736,4
1,19346,217,369,434,738,4
1,19347,217,370,434,740,4
1,19348,217,371,434,742,4
1,19349,217,372,434,744,4
1,19350,217,373,434,746,4
1,19351,217,374,434,748,2
1,19352,217,425,434,851,2
1,19353,217,426,434,852,4
1,19354,217,427,434,854,4
1,19355,217,428,434,856,4
1,19356,217,429,434,858,4
1,19357,217,430,434,860,4
1,19358,217,431,434,862,4
1,19359,217,432,434,864,4
1,19360,217,483,434,966,4
1,19361,217,484,434,968,4
1,19362,217,485,434,970,1
1,19363,217,486,434,973,1
1,19364,217,487,434,974,3
1,19365,217,488,434,976,4
1,19366,217,489,434,978,4
1,19367,217,490,434,980,4
1,19368,217,491,434,982,4
1,19369,217,492,434,984,4
1,19370,217,493,434,986,4
1,19371,217,494,434,988,4
1,19372,217,495,434,990,4
1,19373,217,496,434,992,4
1,19374,217,497,434,994,4
1,19375,217,498,434,996,4
1,19376,217,499,434,998,4
1,19377,217,500,434,1000,4
1,19378,217,501,434,1002,4
1,19379,217,508,434,1016,3
1,19380,217,509,434,1018,4
1,19381,217,510,434,1020,3
1,19382,217,511,434,1022,2
1,19383,217,512,434,1024,2
1,19384,217,515,434,1030,4
1,19385,217,516,434,1032,4
1,19386,217,517,434,1034,4
1,19387,217,518,434,1036,4
1,19388,217,519,434,1038,3
1,19389,217,525,434,1051,1
1,19390,217,526,434,1052,3
1,19391,217,527,434,1054,4
1,19392,217,528,434,1056,4
1,19393,217,529,434,1058,4
1,19394,217,530,434,1060,4
1,19395,217,531,434,1062,4
1,19396,217,532,434,1064,4
1,19397,217,533,434,1066,4
1,19398,217,534,434,1068,4
1,19399,217,535,434,1070,4
1,19400,217,536,434,1072,4
1,19401,217,537,434,1074,4
1,19402,217,538,434,1076,4
1,19403,217,539,434,1078,1
1,19404,217,547,434,1095,1
1,19405,217,548,434,1096,2
1,19406,218,127,436,255,1
1,19407,218,128,436,256,3
1,19408,218,129,436,258,4
1,19409,218,130,436,260,4
1,19410,218,131,436,262,4
1,19411,218,132,436,264,4
1,19412,218,133,436,266,4
1,19413,218,134,436,268,4
1,19414,218,135,436,270,4
1,19415,218,136,436,272,4
1,19416,218,137,436,274,4
1,19417,218,138,436,276,2
1,19418,218,241,436,482,4
1,19419,218,242,436,484,2
1,19420,218,245,436,490,4
1,19421,218,246,436,492,4
1,19422,218,247,436,494,4
1,19423,218,248,436,496,4
1,19424,218,249,436,498,4
1,19425,218,250,436,500,4
1,19426,218,251,436,502,4
1,19427,218,252,436,504,4
1,19428,218,253,436,506,4
1,19429,218,254,436,508,4
1,19430,218,255,436,510,4
1,19431,218,280,437,561,1
1,19432,218,281,436,562,4
1,19433,218,282,436,564,4
1,19434,218,283,436,566,4
1,19435,218,284,436,568,4
1,19436,218,285,436,570,4
1,19437,218,286,436,572,4
1,19438,218,287,436,574,4
1,19439,218,288,436,576,4
1,19440,218,289,436,578,4
1,19441,218,290,436,580,4
1,19442,218,291,436,582,2
1,19443,218,292,436,584,2
1,19444,218,293,436,586,1
1,19445,218,294,436,588,2
1,19446,218,295,436,590,4
1,19447,218,296,436,592,4
1,19448,218,297,436,594,4
1,19449,218,298,436,596,2
1,19450,218,299,436,598,1
1,19451,218,303,436,606,3
1,19452,218,304,436,608,4
1,19453,218,305,436,610,4
1,19454,218,306,436,612,4
1,19455,218,327,436,655,2
1,19456,218,328,436,656,4
1,19457,218,329,436,658,4
1,19458,218,330,436,660,4
1,19459,218,331,436,662,4
1,19460,218,332,436,664,4
1,19461,218,333,436,666,4
1,19462,218,334,436,668,4
1,19463,218,335,436,670,1
1,19464,218,339,436,679,1
1,19465,218,340,436,680,2
1,19466,218,341,436,682,2
1,19467,218,342,436,684,2
1,19468,218,343,436,686,2
1,19469,218,344,436,688,2
1,19470,218,345,436,690,2
1,19471,218,346,436,692,2
1,19472,218,347,436,694,2
1,19473,218,348,436,696,1
1,19474,218,353,436,707,1
1,19475,218,358,436,717,2
1,19476,218,359,436,718,4
1,19477,218,360,436,720,4
1,19478,218,361,436,722,4
1,19479,218,362,436,724,4
1,19480,218,363,436,726,4
1,19481,218,364,436,728,4
1,19482,218,365,436,730,4
1,19483,218,366,436,732,4
1,19484,218,367,436,734,4
1,19485,218,368,436,736,4
1,19486,218,369,436,738,4
1,19487,218,370,436,740,4
1,19488,218,371,436,742,4
1,19489,218,372,436,744,4
1,19490,218,373,436,746,4
1,19491,218,374,436,748,2
1,19492,218,425,436,851,2
1,19493,218,426,436,852,4
1,19494,218,427,436,854,4
1,19495,218,428,436,856,4
1,19496,218,429,436,858,4
1,19497,218,430,436,860,4
1,19498,218,431,436,862,4
1,19499,218,432,436,864,4
1,19500,218,483,436,967,2
1,19501,218,484,436,968,2
1,19502,218,487,436,975,2
1,19503,218,488,436,976,4
1,19504,218,489,436,978,4
1,19505,218,490,436,980,4
1,19506,218,491,436,982,4
1,19507,218,492,436,984,4
1,19508,218,493,436,986,4
1,19509,218,494,436,988,4
1,19510,218,495,436,990,4
1,19511,218,496,436,992,4
1,19512,218,497,436,994,4
1,19513,218,498,436,996,4
1,19514,218,499,436,998,4
1,19515,218,500,436,1000,4
1,19516,218,501,436,1002,2
1,19517,218,514,436,1029,1
1,19518,218,515,436,1030,2
1,19519,218,516,436,1032,2
1,19520,218,517,436,1034,2
1,19521,218,518,436,1036,2
1,19522,218,519,436,1038,1
1,19523,218,528,436,1056,4
1,19524,218,529,436,1058,4
1,19525,218,530,436,1060,4
1,19526,218,531,436,1062,4
1,19527,218,532,436,1064,4
1,19528,218,533,436,1066,4
1,19529,218,534,436,1068,4
1,19530,218,535,436,1070,3
1,19531,218,536,436,1072,2
1,19532,218,537,436,1074,2
1,19533,218,538,436,1076,1
1,19534,219,128,438,257,3
1,19535,219,129,438,258,4
1,19536,219,130,438,260,4
1,19537,219,131,438,262,4
1,19538,219,132,438,264,4
1,19539,219,133,438,266,4
1,19540,219,134,438,268,4
1,19541,219,135,438,270,4
1,19542,219,136,438,272,4
1,19543,219,137,438,274,4
1,19544,219,138,438,276,2
1,19545,219,240,439,481,1
1,19546,219,241,438,482,4
1,19547,219,242,438,484,4
1,19548,219,243,439,486,2
1,19549,219,244,438,489,3
1,19550,219,245,438,490,4
1,19551,219,246,438,492,4
1,19552,219,247,438,494,4
1,19553,219,248,438,496,4
1,19554,219,249,438,498,4
1,19555,219,250,438,500,4
1,19556,219,251,438,502,4
1,19557,219,252,438,504,4
1,19558,219,253,438,506,4
1,19559,219,254,438,508,4
1,19560,219,255,438,510,4
1,19561,219,280,438,560,4
1,19562,219,281,438,562,4
1,19563,219,282,438,564,4
1,19564,219,283,438,566,4
1,19565,219,284,438,568,4
1,19566,219,285,438,570,4
1,19567,219,286,438,572,4
1,19568,219,287,438,574,4
1,19569,219,288,438,576,3
1,19570,219,289,438,578,2
1,19571,219,303,438,607,1
1,19572,219,304,438,608,4
1,19573,219,305,438,610,4
1,19574,219,306,438,612,4
1,19575,219,307,438,614,2
1,19576,219,327,438,655,2
1,19577,219,328,438,656,4
1,19578,219,329,438,658,4
1,19579,219,330,438,660,4
1,19580,219,331,438,662,4
1,19581,219,332,438,664,4
1,19582,219,333,438,666,4
1,19583,219,334,438,668,2
1,19584,219,358,438,717,2
1,19585,219,359,438,718,4
1,19586,219,360,438,720,4
