level,src_id,dst_id,src_row,src_col,dst_row,dst_col,cost
1,10863,10547,360,476,358,476,2
1,10862,11204,360,474,362,474,2
1,10862,10863,360,474,360,476,2
1,10862,10861,360,474,360,472,2
1,10862,10546,360,474,358,474,2
1,10861,11203,360,472,362,472,2
1,10861,10862,360,472,360,474,2
1,10861,10860,360,472,360,470,2
1,10861,10545,360,472,358,472,2
1,10860,11202,360,470,362,470,2
1,10860,10861,360,470,360,472,2
1,10860,10859,360,470,360,468,2
1,10860,10544,360,470,358,470,2
1,10859,11201,360,468,362,468,2
1,10859,10860,360,468,360,470,2
1,10859,10858,360,468,360,466,2
1,10859,10543,360,468,358,468,2
1,10858,11200,360,466,362,466,2
1,10858,10859,360,466,360,468,2
1,10858,10857,360,466,360,464,2
1,10858,10542,360,466,358,466,2
1,10857,11199,360,464,362,464,2
1,10857,10858,360,464,360,466,2
1,10857,10856,360,464,360,462,2
1,10857,10541,360,464,358,464,2
1,10856,11198,360,462,362,462,2
1,10856,10857,360,462,360,464,2
1,10856,10855,360,462,360,460,2
1,10856,10540,360,462,358,462,2
1,10855,11197,360,460,362,460,2
1,10855,10856,360,460,360,462,2
1,10855,10854,360,460,360,458,2
1,10855,10539,360,460,358,460,2
1,10854,11196,360,458,362,458,2
1,10854,10855,360,458,360,460,2
1,10854,10853,360,458,360,456,2
1,10854,10538,360,458,358,458,2
1,10853,11195,360,456,362,456,2
1,10853,10854,360,456,360,458,2
1,10853,10852,360,456,360,454,2
1,10853,10537,360,456,358,456,2
1,10852,11194,360,454,362,454,2
1,10852,10853,360,454,360,456,2
1,10852,10851,360,454,360,452,2
1,10852,10536,360,454,358,455,2
1,10851,11193,360,452,362,452,2
1,10851,10852,360,452,360,454,2
1,10851,10850,360,452,360,450,2
1,10851,10535,360,452,359,452,1.5
1,10850,11192,360,450,362,450,2
1,10850,10851,360,450,360,452,2
1,10850,10849,360,450,360,448,2
1,10850,10534,360,450,359,450,1.5
1,10849,11191,360,448,362,448,2
1,10849,10850,360,448,360,450,2
1,10849,10848,360,448,360,446,2
1,10849,10533,360,448,359,448,1.5
1,10848,11190,360,446,362,446,2
1,10848,10849,360,446,360,448,2
1,10848,10847,360,446,360,444,2
1,10848,10532,360,446,359,446,1.5
1,10847,11189,360,444,362,444,2
1,10847,10848,360,444,360,446,2
1,10847,10846,360,444,360,442,2
1,10847,10531,360,444,359,444,1.5
1,10846,11188,360,442,362,442,2
1,10846,10847,360,442,360,444,2
1,10846,10845,360,442,360,440,2
1,10846,10530,360,442,359,442,1.5
1,10845,11187,360,440,362,440,2
1,10845,10846,360,440,360,442,2
1,10845,10844,360,440,360,438,2
1,10845,10529,360,440,359,440,1.5
1,10844,11186,360,438,362,438,2
1,10844,10845,360,438,360,440,2
1,10844,10843,360,438,360,436,2
1,10844,10528,360,438,359,438,1.5
1,10843,11185,360,436,362,436,2
1,10843,10844,360,436,360,438,2
1,10843,10842,360,436,360,434,2
1,10843,10527,360,436,359,436,1.5
1,10842,11184,360,434,362,434,2
1,10842,10843,360,434,360,436,2
1,10842,10841,360,434,360,432,2
1,10842,10526,360,434,359,434,1.5
1,10841,11183,360,432,362,432,2
1,10841,10842,360,432,360,434,2
1,10841,10840,360,432,360,430,2
1,10841,10525,360,432,359,432,1.5
1,10840,11182,360,430,362,430,2
1,10840,10841,360,430,360,432,2
1,10840,10839,360,430,360,428,2
1,10840,10524,360,430,359,430,1.5
1,10839,11181,360,428,362,428,2
1,10839,10840,360,428,360,430,2
1,10839,10838,360,428,360,426,2
1,10839,10523,360,428,359,428,1.5
1,10838,11180,360,426,362,426,2
1,10838,10839,360,426,360,428,2
1,10838,10837,360,426,360,424,2
1,10838,10522,360,426,359,426,1.5
1,10837,11179,360,424,362,424,2
1,10837,10838,360,424,360,426,2
1,10837,10836,360,424,360,422,2
1,10837,10521,360,424,359,424,1.5
1,10836,11178,360,422,362,422,2
1,10836,10837,360,422,360,424,2
1,10836,10835,360,422,360,420,2
1,10836,10520,360,422,359,422,1.5
1,10835,11177,360,420,362,420,2
1,10835,10836,360,420,360,422,2
1,10835,10834,360,420,360,418,2
1,10835,10519,360,420,359,420,1.5
1,10834,11176,360,418,362,418,2
1,10834,10835,360,418,360,420,2
1,10834,10833,360,418,360,416,2
1,10834,10518,360,418,359,418,1.5
1,10833,11175,360,416,362,416,2
1,10833,10834,360,416,360,418,2
1,10833,10832,360,416,360,414,2
1,10833,10517,360,416,359,416,1.5
1,10832,11174,360,414,362,414,2
1,10832,10833,360,414,360,416,2
1,10832,10831,360,414,360,412,2
1,10832,10516,360,414,359,414,1.5
1,10831,11173,360,412,362,412,2
1,10831,10832,360,412,360,414,2
1,10831,10830,360,412,360,410,2
1,10831,10515,360,412,359,412,1.5
1,10830,11172,360,410,362,410,2
1,10830,10831,360,410,360,412,2
1,10830,10829,360,410,360,408,2
1,10830,10514,360,410,359,410,1.5
1,10829,11171,360,408,362,408,2
1,10829,10830,360,408,360,410,2
1,10829,10828,360,408,360,406,2
1,10829,10513,360,408,359,408,1.5
1,10828,11170,360,406,362,406,2
1,10828,10829,360,406,360,408,2
1,10828,10827,360,406,360,404,2
1,10828,10512,360,406,359,406,1.5
1,10827,11169,360,404,362,404,2
1,10827,10828,360,404,360,406,2
1,10827,10826,360,404,360,402,2
1,10827,10511,360,404,359,404,1.5
1,10826,11168,360,402,362,402,2
1,10826,10827,360,402,360,404,2
1,10826,10825,360,402,360,400,2
1,10826,10510,360,402,359,402,1.5
1,10825,11167,360,400,362,400,2
1,10825,10826,360,400,360,402,2
1,10825,10824,360,400,360,398,2
1,10825,10509,360,400,359,400,1.5
1,10824,11166,360,398,362,398,2
1,10824,10825,360,398,360,400,2
1,10824,10823,360,398,360,396,2
1,10824,10508,360,398,359,398,1.5
1,10823,11165,360,396,362,396,2
1,10823,10824,360,396,360,398,2
1,10823,10822,360,396,360,394,2
1,10823,10507,360,396,359,396,1.5
1,10822,11164,360,394,362,394,2
1,10822,10823,360,394,360,396,2
1,10822,10821,360,394,360,392,2
1,10822,10506,360,394,359,394,1.5
1,10821,11163,360,392,362,392,2
1,10821,10822,360,392,360,394,2
1,10821,10820,360,392,360,390,2
1,10821,10505,360,392,359,392,1.5
1,10820,11162,360,390,362,390,2
1,10820,10821,360,390,360,392,2
1,10820,10819,360,390,360,388,2
1,10820,10504,360,390,359,390,1.5
1,10819,11161,360,388,362,388,2
1,10819,10820,360,388,360,390,2
1,10819,10818,360,388,360,386,2
1,10819,10503,360,388,359,388,1.5
1,10818,11160,360,386,362,386,2
1,10818,10819,360,386,360,388,2
1,10818,10817,360,386,360,384,2
1,10818,10502,360,386,359,386,1.5
1,10817,11159,360,384,362,384,2
1,10817,10818,360,384,360,386,2
1,10817,10816,360,384,360,382,2
1,10817,10501,360,384,359,384,1.5
1,10816,11158,360,382,362,382,2
1,10816,10817,360,382,360,384,2
1,10816,10815,360,382,360,380,2
1,10816,10500,360,382,359,382,1.5
1,10815,11157,360,380,362,380,2
1,10815,10816,360,380,360,382,2
1,10815,10814,360,380,360,378,2
1,10815,10499,360,380,359,380,1.5
1,10814,11156,360,378,362,378,2
1,10814,10815,360,378,360,380,2
1,10814,10813,360,378,360,376,2
1,10814,10498,360,378,359,378,1.5
1,10813,11155,360,376,362,376,2
1,10813,10814,360,376,360,378,2
1,10813,10812,360,376,360,374,2
1,10813,10497,360,376,359,376,1.5
1,10812,11154,360,374,362,374,2
1,10812,10813,360,374,360,376,2
1,10812,10811,360,374,360,372,2
1,10812,10496,360,374,359,374,1.5
1,10811,11153,360,372,362,372,2
1,10811,10812,360,372,360,374,2
1,10811,10810,360,372,360,370,2
1,10811,10495,360,372,359,372,1.5
1,10810,11152,360,370,362,370,2
1,10810,10811,360,370,360,372,2
1,10810,10809,360,370,360,368,2
1,10810,10494,360,370,359,370,1.5
1,10809,11151,360,368,362,368,2
1,10809,10810,360,368,360,370,2
1,10809,10808,360,368,360,366,2
1,10809,10493,360,368,359,368,1.5
1,10808,11150,360,366,362,366,2
1,10808,10809,360,366,360,368,2
1,10808,10807,360,366,360,364,2
1,10808,10492,360,366,359,366,1.5
1,10807,11149,360,364,362,364,2
1,10807,10808,360,364,360,366,2
1,10807,10806,360,364,360,362,2
1,10807,10491,360,364,359,364,1.5
1,10806,11148,360,362,362,362,2
1,10806,10807,360,362,360,364,2
1,10806,10805,360,362,360,360,2
1,10806,10490,360,362,359,362,1.5
1,10805,11147,360,360,362,360,2
1,10805,10806,360,360,360,362,2
1,10805,10804,360,360,360,358,2
1,10805,10489,360,360,359,360,1.5
1,10804,11146,360,358,362,358,2
1,10804,10805,360,358,360,360,2
1,10804,10803,360,358,360,356,2
1,10804,10488,360,358,359,358,1.5
1,10803,11145,360,356,362,356,2
1,10803,10804,360,356,360,358,2
1,10803,10802,360,356,360,354,2
1,10803,10487,360,356,359,356,1.5
1,10802,11144,360,354,362,354,2
1,10802,10803,360,354,360,356,2
1,10802,10801,360,354,360,352,2
1,10802,10486,360,354,359,354,1.5
1,10801,11143,360,352,362,352,2
1,10801,10802,360,352,360,354,2
1,10801,10800,360,352,360,350,2
1,10801,10485,360,352,359,352,1.5
1,10800,11142,360,350,362,350,2
1,10800,10801,360,350,360,352,2
1,10800,10799,360,350,360,348,2
1,10800,10484,360,350,359,350,1.5
1,10799,11141,360,348,362,348,2
1,10799,10800,360,348,360,350,2
1,10799,10798,360,348,360,346,2
1,10799,10483,360,348,359,348,1.5
1,10798,11140,360,346,362,346,2
1,10798,10799,360,346,360,348,2
1,10798,10797,360,346,360,344,2
1,10798,10482,360,346,359,346,1.5
1,10797,11139,360,344,362,344,2
1,10797,10798,360,344,360,346,2
1,10797,10796,360,344,360,342,2
1,10797,10481,360,344,359,344,1.5
1,10796,11138,360,342,362,342,2
1,10796,10797,360,342,360,344,2
1,10796,10795,360,342,360,340,2
1,10796,10480,360,342,359,342,1.5
1,10795,11137,360,340,362,340,2
1,10795,10796,360,340,360,342,2
1,10795,10794,360,340,360,338,2
1,10795,10479,360,340,359,340,1.5
1,10794,11136,360,338,362,338,2
1,10794,10795,360,338,360,340,2
1,10794,10793,360,338,360,336,2
1,10794,10478,360,338,359,338,1.5
1,10793,11135,360,336,362,336,2
1,10793,10794,360,336,360,338,2
1,10793,10792,360,336,360,334,2
1,10793,10477,360,336,359,336,1.5
1,10792,11134,360,334,362,334,2
1,10792,10793,360,334,360,336,2
1,10792,10791,360,334,360,332,2
1,10792,10476,360,334,359,334,1.5
1,10791,11133,360,332,362,332,2
1,10791,10792,360,332,360,334,2
1,10791,10790,360,332,360,330,2
1,10791,10475,360,332,359,332,1.5
1,10790,11132,360,330,362,330,2
1,10790,10791,360,330,360,332,2
1,10790,10789,360,330,360,328,2
1,10790,10474,360,330,359,330,1.5
1,10789,11131,360,328,362,328,2
1,10789,10790,360,328,360,330,2
1,10789,10788,360,328,360,326,2
1,10789,10473,360,328,359,328,1.5
1,10788,11130,360,326,362,326,2
1,10788,10789,360,326,360,328,2
1,10788,10787,360,326,360,324,2
1,10788,10472,360,326,359,326,1.5
1,10787,11129,360,324,362,324,2
1,10787,10788,360,324,360,326,2
1,10787,10786,360,324,360,322,2
1,10787,10471,360,324,359,324,1.5
1,10786,11128,360,322,362,322,2
1,10786,10787,360,322,360,324,2
1,10786,10785,360,322,360,320,2
1,10786,10470,360,322,359,322,1.5
1,10785,11127,360,320,362,320,2
1,10785,10786,360,320,360,322,2
1,10785,10784,360,320,360,318,2
1,10785,10469,360,320,359,320,1.5
1,10784,11126,360,318,362,318,2
1,10784,10785,360,318,360,320,2
1,10784,10783,360,318,360,316,2
1,10784,10468,360,318,359,318,1.5
1,10783,11125,360,316,362,316,2
1,10783,10784,360,316,360,318,2
1,10783,10782,360,316,360,314,2
1,10783,10467,360,316,359,316,1.5
1,10782,11124,360,314,362,314,2
1,10782,10783,360,314,360,316,2
1,10782,10781,360,314,360,312,2
1,10782,10466,360,314,359,314,1.5
1,10781,11123,360,312,362,312,2
1,10781,10782,360,312,360,314,2
1,10781,10780,360,312,360,310,2
1,10781,10465,360,312,359,312,1.5
1,10780,11122,360,310,362,310,2
1,10780,10781,360,310,360,312,2
1,10780,10779,360,310,360,308,2
1,10780,10464,360,310,359,310,1.5
1,10779,11121,360,308,362,308,2
1,10779,10780,360,308,360,310,2
1,10779,10778,360,308,360,306,2
1,10779,10463,360,308,359,308,1.5
1,10778,11120,360,306,362,306,2
1,10778,10779,360,306,360,308,2
1,10778,10777,360,306,360,304,2
1,10778,10462,360,306,359,306,1.5
1,10777,11119,360,304,362,304,2
1,10777,10778,360,304,360,306,2
1,10777,10776,360,304,360,302,2
1,10777,10461,360,304,359,304,1.5
1,10776,11118,360,302,362,302,2
1,10776,10777,360,302,360,304,2
1,10776,10775,360,302,360,300,2
1,10776,10460,360,302,359,302,1.5
1,10775,11117,360,300,362,300,2
1,10775,10776,360,300,360,302,2
1,10775,10774,360,300,360,298,2
1,10775,10459,360,300,359,300,1.5
1,10774,11116,360,298,362,298,2
1,10774,10775,360,298,360,300,2
1,10774,10773,360,298,360,296,2
1,10774,10458,360,298,359,298,1.5
1,10773,11115,360,296,362,296,2
1,10773,10774,360,296,360,298,2
1,10773,10772,360,296,360,294,2
1,10773,10457,360,296,359,296,1.5
1,10772,11114,360,294,362,294,2
1,10772,10773,360,294,360,296,2
1,10772,10771,360,294,360,292,2
1,10772,10456,360,294,359,294,1.5
1,10771,11113,360,292,362,292,2
1,10771,10772,360,292,360,294,2
1,10771,10770,360,292,360,290,2
1,10771,10455,360,292,359,292,1.5
1,10770,11112,360,290,362,290,2
1,10770,10771,360,290,360,292,2
1,10770,10769,360,290,360,288,2
1,10770,10454,360,290,359,290,1.5
1,10769,11111,360,288,362,288,2
1,10769,10770,360,288,360,290,2
1,10769,10768,360,288,360,286,2
1,10769,10453,360,288,359,288,1.5
1,10768,11110,360,286,362,286,2
1,10768,10769,360,286,360,288,2
1,10768,10767,360,286,360,284,2
1,10768,10452,360,286,359,286,1.5
1,10767,11109,360,284,362,284,2
1,10767,10768,360,284,360,286,2
1,10767,10766,360,284,360,282,2
1,10767,10451,360,284,359,284,1.5
1,10766,11108,360,282,362,282,2
1,10766,10767,360,282,360,284,2
1,10766,10765,360,282,360,280,2
1,10766,10450,360,282,359,282,1.5
1,10765,11107,360,280,362,280,2
1,10765,10766,360,280,360,282,2
1,10765,10764,360,280,360,278,2
1,10765,10449,360,280,359,280,1.5
1,10764,11106,360,278,362,278,2
1,10764,10765,360,278,360,280,2
1,10764,10763,360,278,360,276,2
1,10764,10448,360,278,359,278,1.5
1,10763,11105,360,276,362,276,2
1,10763,10764,360,276,360,278,2
1,10763,10762,360,276,360,274,2
1,10763,10447,360,276,359,276,1.5
1,10762,11104,360,274,362,274,2
1,10762,10763,360,274,360,276,2
1,10762,10761,360,274,360,272,2
1,10762,10446,360,274,359,274,1.5
1,10761,11103,360,272,362,272,2
1,10761,10762,360,272,360,274,2
1,10761,10760,360,272,360,270,2
1,10761,10445,360,272,359,272,1.5
1,10760,11102,360,270,362,270,2
1,10760,10761,360,270,360,272,2
1,10760,10759,360,270,360,268,2
1,10760,10444,360,270,359,270,1.5
1,10759,11101,360,268,362,268,2
1,10759,10760,360,268,360,270,2
1,10759,10758,360,268,360,266,2
1,10759,10443,360,268,359,268,1.5
1,10758,11100,360,266,362,266,2
1,10758,10759,360,266,360,268,2
1,10758,10757,360,266,360,264,2
1,10758,10442,360,266,359,266,1.5
1,10757,11099,360,264,362,264,2
1,10757,10758,360,264,360,266,2
1,10757,10756,360,264,360,262,2
1,10757,10441,360,264,359,264,1.5
1,10756,11098,360,262,362,262,2
1,10756,10757,360,262,360,264,2
1,10756,10755,360,262,360,260,2
1,10756,10440,360,262,359,262,1.5
1,10755,11097,360,260,362,260,2
1,10755,10756,360,260,360,262,2
1,10755,10754,360,260,360,258,2
1,10755,10439,360,260,359,260,1.5
1,10754,11096,360,258,362,258,2
1,10754,10755,360,258,360,260,2
1,10754,10753,360,258,360,256,2
1,10754,10438,360,258,359,258,1.5
1,10753,11095,360,256,362,256,2
1,10753,10754,360,256,360,258,2
1,10753,10752,360,256,360,254,2
1,10753,10437,360,256,359,256,1.5
1,10752,11094,360,254,362,254,2
1,10752,10753,360,254,360,256,2
1,10752,10751,360,254,360,252,2
1,10752,10436,360,254,359,254,1.5
1,10751,11093,360,252,362,252,2
1,10751,10752,360,252,360,254,2
1,10751,10750,360,252,360,250,2
1,10751,10435,360,252,359,252,1.5
1,10750,11092,360,250,362,250,2
1,10750,10751,360,250,360,252,2
1,10750,10749,360,250,360,248,2
1,10750,10434,360,250,359,250,1.5
1,10749,11091,360,248,362,248,2
1,10749,10750,360,248,360,250,2
1,10749,10748,360,248,360,246,2
1,10749,10433,360,248,359,248,1.5
1,10748,11090,360,246,362,246,2
1,10748,10749,360,246,360,248,2
1,10748,10747,360,246,360,244,2
1,10748,10432,360,246,359,246,1.5
1,10747,11089,360,244,362,244,2
1,10747,10748,360,244,360,246,2
1,10747,10746,360,244,360,242,2
1,10747,10431,360,244,359,244,1.5
1,10746,11088,360,242,362,242,2
1,10746,10747,360,242,360,244,2
1,10746,10745,360,242,360,240,2
1,10746,10430,360,242,359,242,1.5
1,10745,11087,360,240,362,240,2
1,10745,10746,360,240,360,242,2
1,10745,10744,360,240,360,238,2
1,10745,10429,360,240,358,240,2
1,10744,11086,360,238,362,238,2
1,10744,10745,360,238,360,240,2
1,10744,10743,360,238,360,236,2
1,10744,10428,360,238,358,238,2
1,10743,11085,360,236,362,236,2
1,10743,10744,360,236,360,238,2
1,10743,10742,360,236,360,234,2
1,10743,10427,360,236,358,236,2
1,10742,11084,360,234,362,234,2
1,10742,10743,360,234,360,236,2
1,10742,10741,360,234,360,232,2
1,10742,10426,360,234,358,234,2
1,10741,11083,360,232,362,232,2
1,10741,10742,360,232,360,234,2
1,10741,10740,360,232,360,230,2
1,10741,10425,360,232,358,232,2
1,10740,11082,360,230,362,230,2
1,10740,10741,360,230,360,232,2
1,10740,10739,360,230,360,228,2
1,10740,10424,360,230,358,230,2
1,10739,11081,360,228,362,228,2
1,10739,10740,360,228,360,230,2
1,10739,10738,360,228,360,226,2
1,10739,10423,360,228,358,228,2
1,10738,11080,360,226,362,226,2
1,10738,10739,360,226,360,228,2
1,10738,10737,360,226,360,224,2
1,10738,10422,360,226,358,226,2
1,10737,11079,360,224,362,224,2
1,10737,10738,360,224,360,226,2
1,10737,10736,360,224,360,222,2
1,10737,10421,360,224,358,224,2
1,10736,11078,360,222,362,222,2
1,10736,10737,360,222,360,224,2
1,10736,10735,360,222,360,220,2
1,10736,10420,360,222,358,222,2
1,10735,11077,360,220,362,220,2
1,10735,10736,360,220,360,222,2
1,10735,10734,360,220,360,218,2
1,10735,10419,360,220,358,220,2
1,10734,11076,360,218,362,218,2
1,10734,10735,360,218,360,220,2
1,10734,10733,360,218,360,216,2
1,10734,10418,360,218,358,218,2
1,10733,11075,360,216,362,216,2
1,10733,10734,360,216,360,218,2
1,10733,10732,360,216,360,214,2
1,10733,10417,360,216,358,216,2
1,10732,11074,360,214,362,214,2
1,10732,10733,360,214,360,216,2
1,10732,10731,360,214,360,212,2
1,10732,10416,360,214,358,214,2
1,10731,11073,360,212,362,212,2
1,10731,10732,360,212,360,214,2
1,10731,10730,360,212,360,210,2
1,10731,10415,360,212,358,212,2
1,10730,11072,360,210,362,210,2
1,10730,10731,360,210,360,212,2
1,10730,10729,360,210,360,208,2
1,10730,10414,360,210,358,210,2
1,10729,11071,360,208,362,208,2
1,10729,10730,360,208,360,210,2
1,10729,10728,360,208,360,206,2
1,10729,10413,360,208,358,208,2
1,10728,11070,360,206,362,206,2
1,10728,10729,360,206,360,208,2
1,10728,10727,360,206,360,204,2
1,10728,10412,360,206,358,207,2
1,10727,11069,360,204,362,204,2
1,10727,10728,360,204,360,206,2
1,10727,10726,360,204,360,202,2
1,10726,11068,360,202,362,202,2
1,10726,10727,360,202,360,204,2
1,10726,10725,360,202,360,200,2
1,10725,11067,360,200,362,200,2
1,10725,10726,360,200,360,202,2
1,10725,10724,360,200,360,199,1.5
1,10724,10725,360,199,360,200,1.5
1,10723,11041,358,1310,360,1310,2
1,10723,10722,358,1310,358,1308,2
1,10723,10411,358,1310,356,1310,2
1,10722,11040,358,1308,360,1308,2
1,10722,10723,358,1308,358,1310,2
1,10722,10721,358,1308,358,1306,2
1,10722,10410,358,1308,356,1308,2
1,10721,11039,358,1306,360,1306,2
1,10721,10722,358,1306,358,1308,2
1,10721,10720,358,1306,358,1304,2
1,10721,10409,358,1306,356,1306,2
1,10720,11038,358,1304,360,1304,2
1,10720,10721,358,1304,358,1306,2
1,10720,10719,358,1304,358,1302,2
1,10720,10408,358,1304,356,1304,2
1,10719,11037,358,1302,360,1302,2
1,10719,10720,358,1302,358,1304,2
1,10719,10718,358,1302,358,1301,1.5
1,10719,10407,358,1302,356,1302,2
1,10718,10719,358,1301,358,1302,1.5
1,10718,10406,358,1301,356,1301,1.5
1,10717,11036,358,1240,360,1240,2
1,10717,10716,358,1240,358,1238,2
1,10717,10405,358,1240,356,1240,2
1,10716,11035,358,1238,360,1238,2
1,10716,10717,358,1238,358,1240,2
1,10716,10715,358,1238,358,1236,2
1,10716,10404,358,1238,356,1238,2
1,10715,11034,358,1236,360,1236,2
1,10715,10716,358,1236,358,1238,2
1,10715,10714,358,1236,358,1234,2
1,10715,10403,358,1236,356,1236,2
1,10714,11033,358,1234,360,1234,2
1,10714,10715,358,1234,358,1236,2
1,10714,10713,358,1234,358,1232,2
1,10714,10402,358,1234,356,1234,2
1,10713,11032,358,1232,360,1232,2
1,10713,10714,358,1232,358,1234,2
1,10713,10712,358,1232,358,1231,1.5
1,10713,10401,358,1232,356,1232,2
1,10712,11031,358,1231,360,1231,2
1,10712,10713,358,1231,358,1232,1.5
1,10712,10400,358,1231,356,1231,2
1,10711,11025,359,1182,360,1182,1.5
1,10711,10710,359,1182,359,1180,2
1,10710,11024,359,1180,360,1180,1.5
1,10710,10711,359,1180,359,1182,2
1,10710,10709,359,1180,358,1178,2
1,10709,11023,358,1178,360,1178,2
1,10709,10710,358,1178,359,1180,2
1,10709,10708,358,1178,358,1176,2
1,10708,11022,358,1176,360,1176,2
1,10708,10709,358,1176,358,1178,2
1,10708,10707,358,1176,358,1174,2
1,10707,11021,358,1174,360,1174,2
1,10707,10708,358,1174,358,1176,2
1,10707,10706,358,1174,358,1173,2
1,10706,11020,358,1173,360,1172,2
1,10706,10707,358,1173,358,1174,2
1,10705,11012,359,1136,360,1136,1.5
1,10705,10704,359,1136,358,1134,1.5
1,10704,11011,358,1134,360,1134,2
1,10704,10705,358,1134,359,1136,1.5
1,10704,10703,358,1134,358,1132,2
1,10704,10399,358,1134,356,1134,2
1,10703,11010,358,1132,360,1132,2
1,10703,10704,358,1132,358,1134,2
1,10703,10702,358,1132,358,1130,2
1,10703,10398,358,1132,356,1132,2
1,10702,11009,358,1130,360,1130,2
1,10702,10703,358,1130,358,1132,2
1,10702,10701,358,1130,358,1128,2
1,10702,10397,358,1130,356,1130,2
1,10701,11008,358,1128,360,1129,1.5
1,10701,10702,358,1128,358,1130,2
1,10701,10700,358,1128,358,1126,2
1,10701,10396,358,1128,356,1128,2
1,10700,10701,358,1126,358,1128,2
1,10700,10395,358,1126,357,1127,1.5
1,10699,10698,358,1116,358,1114,2
1,10699,10394,358,1116,357,1116,1.5
1,10698,11007,358,1114,360,1114,1.5
1,10698,10699,358,1114,358,1116,2
1,10698,10697,358,1114,358,1112,2
1,10698,10393,358,1114,356,1114,2
1,10697,11006,358,1112,360,1112,2
1,10697,10698,358,1112,358,1114,2
1,10697,10696,358,1112,358,1110,2
1,10697,10392,358,1112,356,1112,2
1,10696,11005,358,1110,360,1110,2
1,10696,10697,358,1110,358,1112,2
1,10696,10695,358,1110,358,1108,2
1,10696,10391,358,1110,356,1110,2
1,10695,11004,358,1108,360,1108,2
1,10695,10696,358,1108,358,1110,2
1,10695,10694,358,1108,358,1106,2
1,10695,10390,358,1108,356,1108,2
1,10694,11003,358,1106,360,1106,2
1,10694,10695,358,1106,358,1108,2
1,10694,10693,358,1106,358,1104,2
1,10694,10389,358,1106,356,1106,2
1,10693,10694,358,1104,358,1106,2
1,10693,10692,358,1104,358,1102,2
1,10693,10388,358,1104,356,1104,1.5
1,10692,10693,358,1102,358,1104,2
1,10692,10691,358,1102,358,1101,1.5
1,10692,10387,358,1102,356,1102,1.5
1,10691,10692,358,1101,358,1102,1.5
1,10690,11002,358,1038,360,1038,2
1,10690,10689,358,1038,358,1036,1.5
1,10690,10385,358,1038,356,1038,2
1,10689,11001,358,1036,360,1036,2
1,10689,10690,358,1036,358,1038,1.5
1,10689,10688,358,1036,358,1034,2
1,10689,10384,358,1036,356,1036,2
1,10688,11000,358,1034,360,1034,2
1,10688,10689,358,1034,358,1036,2
1,10688,10687,358,1034,358,1032,2
1,10688,10383,358,1034,356,1034,2
1,10687,10999,358,1032,360,1032,2
1,10687,10688,358,1032,358,1034,2
1,10687,10686,358,1032,358,1030,2
1,10687,10382,358,1032,356,1032,2
1,10686,10998,358,1030,360,1030,2
1,10686,10687,358,1030,358,1032,2
1,10686,10685,358,1030,358,1028,2
1,10686,10381,358,1030,356,1030,2
1,10685,10997,358,1028,360,1028,2
1,10685,10686,358,1028,358,1030,2
1,10685,10684,358,1028,358,1026,2
1,10685,10380,358,1028,356,1028,2
1,10684,10996,358,1026,360,1026,2
1,10684,10685,358,1026,358,1028,2
1,10684,10683,358,1026,358,1024,2
1,10684,10379,358,1026,356,1026,2
1,10683,10995,358,1024,360,1024,2
1,10683,10684,358,1024,358,1026,2
1,10683,10682,358,1024,358,1022,2
1,10683,10378,358,1024,356,1024,2
1,10682,10994,358,1022,360,1022,2
1,10682,10683,358,1022,358,1024,2
1,10682,10681,358,1022,358,1020,2
1,10682,10377,358,1022,356,1022,2
1,10681,10993,358,1020,360,1020,2
1,10681,10682,358,1020,358,1022,2
1,10681,10680,358,1020,358,1018,2
1,10681,10376,358,1020,356,1020,2
1,10680,10992,358,1018,360,1018,2
1,10680,10681,358,1018,358,1020,2
1,10680,10679,358,1018,358,1016,2
1,10680,10375,358,1018,356,1018,2
1,10679,10991,358,1016,360,1016,2
1,10679,10680,358,1016,358,1018,2
1,10679,10678,358,1016,358,1014,2
1,10679,10374,358,1016,356,1016,2
1,10678,10990,358,1014,360,1014,2
1,10678,10679,358,1014,358,1016,2
1,10678,10677,358,1014,358,1012,2
1,10678,10373,358,1014,356,1014,2
1,10677,10989,358,1012,360,1012,2
1,10677,10678,358,1012,358,1014,2
1,10677,10676,358,1012,358,1010,2
1,10677,10372,358,1012,356,1012,2
1,10676,10988,358,1010,360,1010,2
1,10676,10677,358,1010,358,1012,2
1,10676,10675,358,1010,358,1008,2
1,10676,10371,358,1010,356,1010,2
1,10675,10987,358,1008,360,1008,2
1,10675,10676,358,1008,358,1010,2
1,10675,10674,358,1008,358,1006,2
1,10675,10370,358,1008,356,1008,2
1,10674,10986,358,1006,360,1006,2
1,10674,10675,358,1006,358,1008,2
1,10674,10673,358,1006,358,1004,2
1,10674,10369,358,1006,356,1006,2
1,10673,10985,358,1004,360,1004,2
1,10673,10674,358,1004,358,1006,2
1,10673,10672,358,1004,358,1002,2
1,10673,10368,358,1004,356,1004,2
1,10672,10984,358,1002,360,1002,2
1,10672,10673,358,1002,358,1004,2
1,10672,10671,358,1002,358,1000,2
1,10672,10367,358,1002,356,1002,2
1,10671,10983,358,1000,360,1000,2
1,10671,10672,358,1000,358,1002,2
1,10671,10670,358,1000,358,998,2
1,10671,10366,358,1000,356,1000,2
1,10670,10982,358,998,360,998,2
1,10670,10671,358,998,358,1000,2
1,10670,10669,358,998,358,996,2
