timestep,agent_id,task_id,step,loc,row,col
0,273,539,20,3098964,1721,1164
0,273,539,21,3097164,1720,1164
0,273,539,22,3095364,1719,1164
0,273,539,23,3095365,1719,1165
0,273,539,24,3095366,1719,1166
0,273,539,25,3095367,1719,1167
0,274,3316,0,732318,406,1518
0,274,3316,1,734118,407,1518
0,274,3316,2,735918,408,1518
0,274,3316,3,737718,409,1518
0,274,3316,4,739518,410,1518
0,274,3316,5,741318,411,1518
0,274,3316,6,743118,412,1518
0,274,3316,7,744918,413,1518
0,274,3316,8,746718,414,1518
0,274,3316,9,748518,415,1518
0,274,3316,10,750318,416,1518
0,274,3316,11,752118,417,1518
0,274,3316,12,753918,418,1518
0,274,3316,13,755718,419,1518
0,274,3316,14,757518,420,1518
0,275,5664,0,1600404,889,204
0,275,5664,1,1598604,888,204
0,275,5664,2,1596804,887,204
0,275,5664,3,1595004,886,204
0,275,5664,4,1593204,885,204
0,275,5664,5,1591404,884,204
0,275,5664,6,1591405,884,205
0,275,5664,7,1591406,884,206
0,275,5664,8,1591407,884,207
0,275,5664,9,1591408,884,208
0,275,5664,10,1591409,884,209
0,275,5664,11,1591410,884,210
0,276,647,0,289182,160,1182
0,276,647,1,287382,159,1182
0,276,647,2,285582,158,1182
0,276,647,3,283782,157,1182
0,276,647,4,281982,156,1182
0,276,647,5,280182,155,1182
0,276,647,6,278382,154,1182
0,276,647,7,276582,153,1182
0,276,647,8,274782,152,1182
0,277,680,0,2910169,1616,1369
0,277,680,1,2910168,1616,1368
0,277,680,2,2911968,1617,1368
0,277,680,3,2913768,1618,1368
0,277,680,4,2915568,1619,1368
0,277,680,5,2917368,1620,1368
0,277,680,6,2917369,1620,1369
0,278,2049,0,706764,392,1164
0,278,2049,1,706765,392,1165
0,278,2049,2,706766,392,1166
0,278,2049,3,706767,392,1167
0,278,2049,4,706768,392,1168
0,278,2049,5,706769,392,1169
0,278,2049,6,706770,392,1170
0,278,2049,7,706771,392,1171
0,278,2049,8,706772,392,1172
0,278,2049,9,706773,392,1173
0,278,2049,10,708573,393,1173
0,278,2049,11,710373,394,1173
0,278,2049,12,712173,395,1173
0,278,2049,13,713973,396,1173
0,278,2049,14,715773,397,1173
0,278,2049,15,717573,398,1173
0,278,2049,16,719373,399,1173
0,278,2049,17,721173,400,1173
0,278,2049,18,722973,401,1173
0,278,2049,19,724773,402,1173
0,279,3475,0,2740041,1522,441
0,279,3475,1,2740042,1522,442
0,279,3475,2,2740043,1522,443
0,279,3475,3,2740044,1522,444
0,279,3475,4,2740045,1522,445
0,279,3475,5,2740046,1522,446
0,279,3475,6,2740047,1522,447
0,279,3475,7,2740048,1522,448
0,279,3475,8,2740049,1522,449
0,279,3475,9,2740050,1522,450
0,279,3475,10,2740051,1522,451
0,279,3475,11,2740052,1522,452
0,279,3475,12,2740053,1522,453
0,279,3475,13,2740054,1522,454
0,279,3475,14,2740055,1522,455
0,279,3475,15,2740056,1522,456
0,279,3475,16,2740057,1522,457
0,279,3475,17,2740058,1522,458
0,279,3475,18,2740059,1522,459
0,279,3475,19,2740060,1522,460
0,279,3475,20,2740061,1522,461
0,280,3874,0,1935492,1075,492
0,280,3874,1,1933692,1074,492
0,280,3874,2,1931892,1073,492
0,280,3874,3,1931891,1073,491
0,280,3874,4,1931890,1073,490
0,280,3874,5,1931889,1073,489
0,280,3874,6,1931888,1073,488
0,280,3874,7,1931887,1073,487
0,280,3874,8,1931886,1073,486
0,280,3874,9,1931885,1073,485
0,280,3874,10,1931884,1073,484
0,280,3874,11,1931883,1073,483
0,281,120,0,2293884,1274,684
0,281,120,1,2293885,1274,685
0,281,120,2,2293886,1274,686
0,281,120,3,2293887,1274,687
0,281,120,4,2293888,1274,688
0,281,120,5,2295688,1275,688
0,281,120,6,2297488,1276,688
0,282,4965,0,2045004,1136,204
0,282,4965,1,2045005,1136,205
0,282,4965,2,2045006,1136,206
0,282,4965,3,2046806,1137,206
0,282,4965,4,2048606,1138,206
0,283,940,0,2196507,1220,507
0,283,940,1,2196508,1220,508
0,283,940,2,2196509,1220,509
0,283,940,3,2196510,1220,510
0,283,940,4,2196511,1220,511
0,283,940,5,2198311,1221,511
0,283,940,6,2198312,1221,512
0,283,940,7,2198313,1221,513
0,283,940,8,2198314,1221,514
0,284,2175,0,246119,136,1319
0,284,2175,1,246120,136,1320
0,285,6474,0,2140033,1188,1633
0,285,6474,1,2140032,1188,1632
0,285,6474,2,2140031,1188,1631
0,285,6474,3,2140030,1188,1630
0,285,6474,4,2140029,1188,1629
0,285,6474,5,2140028,1188,1628
0,285,6474,6,2140027,1188,1627
0,285,6474,7,2140026,1188,1626
0,285,6474,8,2140025,1188,1625
0,285,6474,9,2140024,1188,1624
0,285,6474,10,2140023,1188,1623
0,285,6474,11,2140022,1188,1622
0,285,6474,12,2140021,1188,1621
0,285,6474,13,2140020,1188,1620
0,285,6474,14,2140019,1188,1619
0,285,6474,15,2140018,1188,1618
0,285,6474,16,2140017,1188,1617
0,285,6474,17,2140016,1188,1616
0,285,6474,18,2140015,1188,1615
0,285,6474,19,2141815,1189,1615
0,285,6474,20,2143615,1190,1615
0,285,6474,21,2145415,1191,1615
0,286,5838,0,2166773,1203,1373
0,286,5838,1,2166772,1203,1372
0,286,5838,2,2166771,1203,1371
0,286,5838,3,2166770,1203,1370
0,286,5838,4,2166769,1203,1369
0,286,5838,5,2166768,1203,1368
0,286,5838,6,2166767,1203,1367
0,286,5838,7,2168567,1204,1367
0,286,5838,8,2170367,1205,1367
0,286,5838,9,2172167,1206,1367
0,286,5838,10,2173967,1207,1367
0,286,5838,11,2175767,1208,1367
0,286,5838,12,2177567,1209,1367
0,286,5838,13,2179367,1210,1367
0,286,5838,14,2181167,1211,1367
0,287,3949,0,386034,214,834
0,287,3949,1,386035,214,835
0,287,3949,2,386036,214,836
0,287,3949,3,386037,214,837
0,287,3949,4,386038,214,838
0,287,3949,5,386039,214,839
0,288,7435,0,2276844,1264,1644
0,288,7435,1,2276845,1264,1645
0,288,7435,2,2276846,1264,1646
0,288,7435,3,2276847,1264,1647
0,288,7435,4,2276848,1264,1648
0,288,7435,5,2276849,1264,1649
0,288,7435,6,2276850,1264,1650
0,288,7435,7,2276851,1264,1651
0,288,7435,8,2276852,1264,1652
0,288,7435,9,2276853,1264,1653
0,288,7435,10,2276854,1264,1654
0,288,7435,11,2276855,1264,1655
0,288,7435,12,2276856,1264,1656
0,288,7435,13,2278656,1265,1656
0,288,7435,14,2280456,1266,1656
0,288,7435,15,2282256,1267,1656
0,288,7435,16,2284056,1268,1656
0,288,7435,17,2285856,1269,1656
0,289,4624,0,366703,203,1303
0,289,4624,1,364903,202,1303
0,289,4624,2,363103,201,1303
0,289,4624,3,361303,200,1303
0,289,4624,4,359503,199,1303
0,289,4624,5,357703,198,1303
0,289,4624,6,357704,198,1304
0,289,4624,7,357705,198,1305
0,290,6859,0,770720,428,320
0,290,6859,1,770719,428,319
0,290,6859,2,770718,428,318
0,290,6859,3,770717,428,317
0,290,6859,4,770716,428,316
0,290,6859,5,770715,428,315
0,290,6859,6,770714,428,314
0,290,6859,7,770713,428,313
0,290,6859,8,770712,428,312
0,290,6859,9,770711,428,311
0,290,6859,10,770710,428,310
0,290,6859,11,770709,428,309
0,290,6859,12,770708,428,308
0,290,6859,13,770707,428,307
0,290,6859,14,770706,428,306
0,290,6859,15,770705,428,305
0,290,6859,16,770704,428,304
0,290,6859,17,772504,429,304
0,290,6859,18,774304,430,304
0,290,6859,19,776104,431,304
0,291,2539,0,809503,449,1303
0,291,2539,1,809502,449,1302
0,291,2539,2,809501,449,1301
0,291,2539,3,809500,449,1300
0,291,2539,4,809499,449,1299
0,291,2539,5,809498,449,1298
0,291,2539,6,809497,449,1297
0,291,2539,7,811297,450,1297
0,291,2539,8,813097,451,1297
0,292,2575,0,1089895,605,895
0,292,2575,1,1088095,604,895
0,292,2575,2,1086295,603,895
0,292,2575,3,1084495,602,895
0,292,2575,4,1082695,601,895
0,292,2575,5,1080895,600,895
0,292,2575,6,1079095,599,895
0,292,2575,7,1077295,598,895
0,292,2575,8,1075495,597,895
0,292,2575,9,1073695,596,895
0,292,2575,10,1071895,595,895
0,292,2575,11,1070095,594,895
0,292,2575,12,1068295,593,895
0,292,2575,13,1066495,592,895
0,292,2575,14,1066494,592,894
0,292,2575,15,1066493,592,893
0,292,2575,16,1066492,592,892
0,292,2575,17,1066491,592,891
0,292,2575,18,1066490,592,890
0,293,3731,0,254997,141,1197
0,293,3731,1,254998,141,1198
0,293,3731,2,254999,141,1199
0,293,3731,3,255000,141,1200
0,293,3731,4,255001,141,1201
0,293,3731,5,255002,141,1202
0,293,3731,6,255003,141,1203
0,293,3731,7,256803,142,1203
0,293,3731,8,258603,143,1203
0,293,3731,9,260403,144,1203
0,293,3731,10,262203,145,1203
0,293,3731,11,264003,146,1203
0,293,3731,12,265803,147,1203
0,293,3731,13,267603,148,1203
0,293,3731,14,269403,149,1203
0,293,3731,15,271203,150,1203
0,293,3731,16,273003,151,1203
0,293,3731,17,274803,152,1203
0,293,3731,18,276603,153,1203
0,293,3731,19,278403,154,1203
0,294,5578,0,2197186,1220,1186
0,294,5578,1,2197187,1220,1187
0,294,5578,2,2197188,1220,1188
0,294,5578,3,2197189,1220,1189
0,294,5578,4,2197190,1220,1190
0,294,5578,5,2198990,1221,1190
0,294,5578,6,2200790,1222,1190
0,294,5578,7,2202590,1223,1190
0,294,5578,8,2204390,1224,1190
0,294,5578,9,2206190,1225,1190
0,295,4880,0,419775,233,375
0,295,4880,1,419774,233,374
0,295,4880,2,419773,233,373
0,295,4880,3,419772,233,372
0,295,4880,4,421572,234,372
0,295,4880,5,423372,235,372
0,295,4880,6,425172,236,372
0,296,4397,0,2085167,1158,767
0,296,4397,1,2085166,1158,766
0,296,4397,2,2085165,1158,765
0,296,4397,3,2086965,1159,765
0,296,4397,4,2088765,1160,765
0,296,4397,5,2090565,1161,765
0,296,4397,6,2092365,1162,765
0,296,4397,7,2094165,1163,765
0,296,4397,8,2095965,1164,765
0,296,4397,9,2097765,1165,765
0,296,4397,10,2099565,1166,765
0,296,4397,11,2101365,1167,765
0,296,4397,12,2103165,1168,765
0,296,4397,13,2104965,1169,765
0,296,4397,14,2106765,1170,765
0,296,4397,15,2108565,1171,765
0,296,4397,16,2110365,1172,765
0,296,4397,17,2112165,1173,765
0,296,4397,18,2113965,1174,765
0,296,4397,19,2115765,1175,765
0,296,4397,20,2117565,1176,765
0,297,1711,0,3139023,1743,1623
0,297,1711,1,3139024,1743,1624
0,297,1711,2,3139025,1743,1625
0,297,1711,3,3139026,1743,1626
0,297,1711,4,3139027,1743,1627
0,297,1711,5,3139028,1743,1628
0,297,1711,6,3139029,1743,1629
0,297,1711,7,3139030,1743,1630
0,297,1711,8,3139031,1743,1631
0,297,1711,9,3139032,1743,1632
0,297,1711,10,3139033,1743,1633
0,297,1711,11,3139034,1743,1634
0,297,1711,12,3139035,1743,1635
0,297,1711,13,3139036,1743,1636
0,297,1711,14,3139037,1743,1637
0,297,1711,15,3139038,1743,1638
0,297,1711,16,3139039,1743,1639
0,297,1711,17,3139040,1743,1640
0,297,1711,18,3139041,1743,1641
0,297,1711,19,3139042,1743,1642
0,297,1711,20,3139043,1743,1643
0,297,1711,21,3140843,1744,1643
0,298,6433,0,1975631,1097,1031
0,298,6433,1,1973831,1096,1031
0,298,6433,2,1972031,1095,1031
0,298,6433,3,1970231,1094,1031
0,298,6433,4,1968431,1093,1031
0,298,6433,5,1966631,1092,1031
0,298,6433,6,1964831,1091,1031
0,298,6433,7,1963031,1090,1031
0,298,6433,8,1961231,1089,1031
0,298,6433,9,1959431,1088,1031
0,298,6433,10,1957631,1087,1031
0,298,6433,11,1955831,1086,1031
0,299,259,0,2614217,1452,617
0,299,259,1,2614216,1452,616
0,299,259,2,2614215,1452,615
0,299,259,3,2616015,1453,615
0,299,259,4,2617815,1454,615
0,300,696,0,2162873,1201,1073
0,300,696,1,2162874,1201,1074
0,300,696,2,2162875,1201,1075
0,300,696,3,2162876,1201,1076
0,300,696,4,2164676,1202,1076
0,300,696,5,2164677,1202,1077
0,300,696,6,2164678,1202,1078
0,300,696,7,2164679,1202,1079
0,300,696,8,2166479,1203,1079
0,300,696,9,2168279,1204,1079
0,300,696,10,2170079,1205,1079
0,300,696,11,2171879,1206,1079
0,300,696,12,2173679,1207,1079
0,300,696,13,2175479,1208,1079
0,300,696,14,2177279,1209,1079
0,300,696,15,2179079,1210,1079
0,300,696,16,2180879,1211,1079
0,300,696,17,2182679,1212,1079
0,300,696,18,2184479,1213,1079
0,300,696,19,2186279,1214,1079
0,300,696,20,2188079,1215,1079
0,300,696,21,2189879,1216,1079
0,300,696,22,2191679,1217,1079
0,300,696,23,2193479,1218,1079
0,300,696,24,2195279,1219,1079
0,300,696,25,2197079,1220,1079
0,300,696,26,2198879,1221,1079
0,300,696,27,2200679,1222,1079
0,300,696,28,2202479,1223,1079
0,300,696,29,2204279,1224,1079
0,300,696,30,2206079,1225,1079
0,300,696,31,2207879,1226,1079
0,300,696,32,2209679,1227,1079
0,300,696,33,2211479,1228,1079
0,300,696,34,2213279,1229,1079
0,301,4928,0,2287188,1270,1188
0,301,4928,1,2287187,1270,1187
0,301,4928,2,2287186,1270,1186
0,301,4928,3,2287185,1270,1185
0,301,4928,4,2287184,1270,1184
0,301,4928,5,2287183,1270,1183
0,301,4928,6,2287182,1270,1182
0,301,4928,7,2288982,1271,1182
0,301,4928,8,2290782,1272,1182
0,301,4928,9,2292582,1273,1182
0,301,4928,10,2294382,1274,1182
0,301,4928,11,2296182,1275,1182
0,301,4928,12,2297982,1276,1182
0,301,4928,13,2299782,1277,1182
0,301,4928,14,2301582,1278,1182
0,301,4928,15,2303382,1279,1182
0,301,4928,16,2305182,1280,1182
0,301,4928,17,2306982,1281,1182
0,301,4928,18,2308782,1282,1182
0,301,4928,19,2310582,1283,1182
0,302,3573,0,1232771,684,1571
0,302,3573,1,1232770,684,1570
0,302,3573,2,1232769,684,1569
0,302,3573,3,1232768,684,1568
0,302,3573,4,1232767,684,1567
0,302,3573,5,1232766,684,1566
0,302,3573,6,1232765,684,1565
0,302,3573,7,1232764,684,1564
0,302,3573,8,1232763,684,1563
0,302,3573,9,1232762,684,1562
0,302,3573,10,1232761,684,1561
0,302,3573,11,1232760,684,1560
0,302,3573,12,1234560,685,1560
0,302,3573,13,1236360,686,1560
0,302,3573,14,1238160,687,1560
0,302,3573,15,1239960,688,1560
0,302,3573,16,1241760,689,1560
0,302,3573,17,1243560,690,1560
0,302,3573,18,1245360,691,1560
0,302,3573,19,1247160,692,1560
0,302,3573,20,1248960,693,1560
0,303,1761,0,1664265,924,1065
0,303,1761,1,1662465,923,1065
0,303,1761,2,1660665,922,1065
0,303,1761,3,1658865,921,1065
0,303,1761,4,1657065,920,1065
0,303,1761,5,1655265,919,1065
0,303,1761,6,1653465,918,1065
0,303,1761,7,1651665,917,1065
0,303,1761,8,1649865,916,1065
0,303,1761,9,1648065,915,1065
0,303,1761,10,1646265,914,1065
0,303,1761,11,1646266,914,1066
0,303,1761,12,1646267,914,1067
0,303,1761,13,1646268,914,1068
0,303,1761,14,1646269,914,1069
0,303,1761,15,1646270,914,1070
0,303,1761,16,1646271,914,1071
0,304,5673,0,2237101,1242,1501
0,304,5673,1,2237102,1242,1502
0,304,5673,2,2238902,1243,1502
0,304,5673,3,2240702,1244,1502
0,304,5673,4,2242502,1245,1502
0,305,129,0,2302780,1279,580
0,305,129,1,2302779,1279,579
0,305,129,2,2302778,1279,578
0,305,129,3,2302777,1279,577
0,305,129,4,2302776,1279,576
0,305,129,5,2302775,1279,575
0,305,129,6,2302774,1279,574
0,305,129,7,2304574,1280,574
0,305,129,8,2306374,1281,574
0,305,129,9,2308174,1282,574
0,305,129,10,2309974,1283,574
0,305,129,11,2311774,1284,574
0,305,129,12,2313574,1285,574
0,305,129,13,2315374,1286,574
0,305,129,14,2317174,1287,574
0,306,1754,0,2906290,1614,1090
0,306,1754,1,2904490,1613,1090
0,306,1754,2,2902690,1612,1090
0,306,1754,3,2900890,1611,1090
0,306,1754,4,2899090,1610,1090
0,306,1754,5,2899089,1610,1089
0,307,6490,0,545653,303,253
0,307,6490,1,543853,302,253
0,307,6490,2,542053,301,253
0,307,6490,3,540253,300,253
0,307,6490,4,538453,299,253
0,307,6490,5,536653,298,253
0,307,6490,6,536654,298,254
0,307,6490,7,536655,298,255
0,307,6490,8,536656,298,256
0,307,6490,9,536657,298,257
0,307,6490,10,536658,298,258
0,307,6490,11,536659,298,259
0,308,7234,0,2247811,1248,1411
0,308,7234,1,2246011,1247,1411
0,308,7234,2,2244211,1246,1411
0,308,7234,3,2242411,1245,1411
0,308,7234,4,2242412,1245,1412
0,308,7234,5,2242413,1245,1413
0,308,7234,6,2242414,1245,1414
0,308,7234,7,2242415,1245,1415
0,309,4097,0,2529686,1405,686
0,309,4097,1,2527886,1404,686
0,309,4097,2,2526086,1403,686
0,309,4097,3,2524286,1402,686
0,309,4097,4,2522486,1401,686
0,309,4097,5,2520686,1400,686
0,309,4097,6,2518886,1399,686
0,309,4097,7,2517086,1398,686
0,309,4097,8,2515286,1397,686
0,309,4097,9,2513486,1396,686
0,309,4097,10,2511686,1395,686
0,309,4097,11,2509886,1394,686
0,309,4097,12,2508086,1393,686
0,309,4097,13,2506286,1392,686
0,309,4097,14,2506287,1392,687
0,309,4097,15,2506288,1392,688
0,309,4097,16,2506289,1392,689
0,309,4097,17,2506290,1392,690
0,309,4097,18,2506291,1392,691
0,310,1926,0,1248112,693,712
0,310,1926,1,1246312,692,712
0,310,1926,2,1244512,691,712
0,310,1926,3,1242712,690,712
0,310,1926,4,1240912,689,712
0,310,1926,5,1239112,688,712
0,310,1926,6,1237312,687,712
0,310,1926,7,1235512,686,712
0,310,1926,8,1233712,685,712
0,310,1926,9,1231912,684,712
0,310,1926,10,1230112,683,712
0,310,1926,11,1228312,682,712
0,310,1926,12,1226512,681,712
0,310,1926,13,1224712,680,712
0,310,1926,14,1224713,680,713
0,310,1926,15,1224714,680,714
0,310,1926,16,1224715,680,715
0,311,7463,0,753485,418,1085
0,311,7463,1,753486,418,1086
0,311,7463,2,753487,418,1087
0,311,7463,3,753488,418,1088
0,311,7463,4,755288,419,1088
0,311,7463,5,757088,420,1088
0,311,7463,6,758888,421,1088
0,311,7463,7,760688,422,1088
0,311,7463,8,762488,423,1088
0,311,7463,9,764288,424,1088
0,311,7463,10,766088,425,1088
0,312,1285,0,1644849,913,1449
0,312,1285,1,1643049,912,1449
0,312,1285,2,1641249,911,1449
0,312,1285,3,1639449,910,1449
0,312,1285,4,1637649,909,1449
0,312,1285,5,1635849,908,1449
0,312,1285,6,1634049,907,1449
0,312,1285,7,1632249,906,1449
0,312,1285,8,1630449,905,1449
0,312,1285,9,1630450,905,1450
0,313,6356,0,1759632,977,1032
0,313,6356,1,1759631,977,1031
0,313,6356,2,1759630,977,1030
0,313,6356,3,1761430,978,1030
0,313,6356,4,1763230,979,1030
0,313,6356,5,1765030,980,1030
0,313,6356,6,1766830,981,1030
0,313,6356,7,1768630,982,1030
0,313,6356,8,1770430,983,1030
0,313,6356,9,1772230,984,1030
0,313,6356,10,1774030,985,1030
0,313,6356,11,1775830,986,1030
0,313,6356,12,1777630,987,1030
0,313,6356,13,1779430,988,1030
0,313,6356,14,1781230,989,1030
0,313,6356,15,1783030,990,1030
0,314,5652,0,3084304,1713,904
0,314,5652,1,3084303,1713,903
0,314,5652,2,3084302,1713,902
0,315,5153,0,258281,143,881
0,315,5153,1,256481,142,881
0,315,5153,2,256480,142,880
0,315,5153,3,256479,142,879
0,315,5153,4,256478,142,878
0,315,5153,5,256477,142,877
0,315,5153,6,256476,142,876
0,315,5153,7,256475,142,875
0,315,5153,8,256474,142,874
0,315,5153,9,256473,142,873
0,315,5153,10,256472,142,872
0,316,2183,0,2726730,1514,1530
0,316,2183,1,2726729,1514,1529
0,316,2183,2,2728529,1515,1529
0,316,2183,3,2730329,1516,1529
0,316,2183,4,2732129,1517,1529
0,316,2183,5,2733929,1518,1529
0,316,2183,6,2735729,1519,1529
0,317,885,0,353005,196,205
0,317,885,1,353006,196,206
0,317,885,2,353007,196,207
0,317,885,3,353008,196,208
0,317,885,4,353009,196,209
0,317,885,5,353010,196,210
0,317,885,6,353011,196,211
0,317,885,7,353012,196,212
0,317,885,8,353013,196,213
0,317,885,9,353014,196,214
0,317,885,10,353015,196,215
0,317,885,11,353016,196,216
0,317,885,12,353017,196,217
0,317,885,13,353018,196,218
0,317,885,14,353019,196,219
0,317,885,15,353020,196,220
0,317,885,16,353021,196,221
0,317,885,17,353022,196,222
0,318,5906,0,2258423,1254,1223
0,318,5906,1,2256623,1253,1223
0,318,5906,2,2254823,1252,1223
0,318,5906,3,2253023,1251,1223
0,319,5890,0,2837868,1576,1068
0,319,5890,1,2837867,1576,1067
0,319,5890,2,2837866,1576,1066
0,319,5890,3,2837865,1576,1065
0,319,5890,4,2837864,1576,1064
0,319,5890,5,2837863,1576,1063
0,319,5890,6,2837862,1576,1062
0,319,5890,7,2837861,1576,1061
0,319,5890,8,2837860,1576,1060
0,319,5890,9,2837859,1576,1059
0,319,5890,10,2837858,1576,1058
0,319,5890,11,2837857,1576,1057
0,319,5890,12,2837856,1576,1056
0,319,5890,13,2837855,1576,1055
0,319,5890,14,2837854,1576,1054
0,319,5890,15,2837853,1576,1053
0,319,5890,16,2839653,1577,1053
0,319,5890,17,2841453,1578,1053
0,319,5890,18,2843253,1579,1053
0,319,5890,19,2845053,1580,1053
0,319,5890,20,2846853,1581,1053
0,319,5890,21,2848653,1582,1053
0,319,5890,22,2850453,1583,1053
0,192,1862,0,1782504,990,504
0,192,1862,1,1780704,989,504
0,192,1862,2,1778904,988,504
0,192,1862,3,1777104,987,504
0,192,1862,4,1775304,986,504
0,192,1862,5,1773504,985,504
0,192,1862,6,1773503,985,503
0,192,1862,7,1773502,985,502
0,192,1862,8,1773501,985,501
0,192,1862,9,1773500,985,500
0,192,1862,10,1773499,985,499
0,192,1862,11,1773498,985,498
0,192,1862,12,1773497,985,497
0,192,1862,13,1773496,985,496
0,192,1862,14,1773495,985,495
0,192,1862,15,1773494,985,494
0,192,1862,16,1773493,985,493
0,193,444,0,634904,352,1304
0,193,444,1,634905,352,1305
0,193,444,2,634906,352,1306
0,193,444,3,634907,352,1307
0,193,444,4,634908,352,1308
0,193,444,5,634909,352,1309
0,193,444,6,634910,352,1310
0,193,444,7,634911,352,1311
0,193,444,8,634912,352,1312
0,193,444,9,634913,352,1313
0,193,444,10,634914,352,1314
0,193,444,11,636714,353,1314
0,193,444,12,638514,354,1314
0,193,444,13,640314,355,1314
0,193,444,14,642114,356,1314
0,193,444,15,643914,357,1314
0,193,444,16,645714,358,1314
0,193,444,17,647514,359,1314
0,193,444,18,649314,360,1314
0,193,444,19,651114,361,1314
0,193,444,20,652914,362,1314
0,193,444,21,654714,363,1314
0,194,3717,0,958024,532,424
0,194,3717,1,958025,532,425
0,194,3717,2,958026,532,426
0,194,3717,3,958027,532,427
0,194,3717,4,958028,532,428
0,194,3717,5,958029,532,429
0,194,3717,6,958030,532,430
0,194,3717,7,959830,533,430
0,195,4828,0,3185018,1769,818
0,195,4828,1,3185017,1769,817
0,195,4828,2,3185016,1769,816
0,195,4828,3,3185015,1769,815
0,195,4828,4,3185014,1769,814
0,195,4828,5,3185013,1769,813
0,195,4828,6,3185012,1769,812
0,195,4828,7,3185011,1769,811
0,195,4828,8,3185010,1769,810
0,195,4828,9,3186810,1770,810
0,195,4828,10,3188610,1771,810
0,195,4828,11,3190410,1772,810
0,195,4828,12,3192210,1773,810
0,195,4828,13,3194010,1774,810
0,195,4828,14,3195810,1775,810
0,196,2689,0,2684039,1491,239
0,196,2689,1,2684040,1491,240
0,196,2689,2,2684041,1491,241
0,196,2689,3,2685841,1492,241
0,196,2689,4,2687641,1493,241
0,196,2689,5,2689441,1494,241
0,196,2689,6,2691241,1495,241
0,197,5686,0,935171,519,971
0,197,5686,1,935170,519,970
0,197,5686,2,935169,519,969
0,197,5686,3,935168,519,968
0,197,5686,4,935167,519,967
0,197,5686,5,935166,519,966
0,197,5686,6,935165,519,965
0,197,5686,7,935164,519,964
0,197,5686,8,935163,519,963
0,197,5686,9,935162,519,962
0,197,5686,10,935161,519,961
0,197,5686,11,935160,519,960
0,197,5686,12,936960,520,960
0,197,5686,13,938760,521,960
0,197,5686,14,940560,522,960
0,197,5686,15,942360,523,960
0,197,5686,16,944160,524,960
0,197,5686,17,945960,525,960
0,197,5686,18,947760,526,960
0,197,5686,19,949560,527,960
0,197,5686,20,951360,528,960
0,197,5686,21,953160,529,960
0,197,5686,22,954960,530,960
0,198,587,0,2651232,1472,1632
0,198,587,1,2649432,1471,1632
0,198,587,2,2647632,1470,1632
0,198,587,3,2647631,1470,1631
0,198,587,4,2647630,1470,1630
0,198,587,5,2647629,1470,1629
0,198,587,6,2647628,1470,1628
0,199,4726,0,2660238,1477,1638
0,199,4726,1,2658438,1476,1638
0,199,4726,2,2656638,1475,1638
0,199,4726,3,2654838,1474,1638
0,199,4726,4,2653038,1473,1638
0,199,4726,5,2651238,1472,1638
0,199,4726,6,2649438,1471,1638
0,199,4726,7,2649437,1471,1637
0,199,4726,8,2649436,1471,1636
0,199,4726,9,2649435,1471,1635
0,199,4726,10,2649434,1471,1634
0,199,4726,11,2649433,1471,1633
0,199,4726,12,2649432,1471,1632
0,199,4726,13,2649431,1471,1631
0,199,4726,14,2649430,1471,1630
0,199,4726,15,2649429,1471,1629
0,199,4726,16,2649428,1471,1628
0,199,4726,17,2649427,1471,1627
0,199,4726,18,2649426,1471,1626
0,199,4726,19,2649425,1471,1625
0,200,1008,0,913565,507,965
0,200,1008,1,911765,506,965
0,200,1008,2,909965,505,965
0,200,1008,3,909966,505,966
0,200,1008,4,909967,505,967
0,200,1008,5,909968,505,968
0,200,1008,6,909969,505,969
0,200,1008,7,909970,505,970
0,200,1008,8,909971,505,971
0,200,1008,9,909972,505,972
0,200,1008,10,909973,505,973
0,200,1008,11,909974,505,974
0,200,1008,12,909975,505,975
0,200,1008,13,909976,505,976
0,200,1008,14,909977,505,977
0,200,1008,15,909978,505,978
0,200,1008,16,909979,505,979
0,201,2085,0,2972746,1651,946
0,201,2085,1,2970946,1650,946
0,201,2085,2,2970947,1650,947
0,201,2085,3,2970948,1650,948
0,201,2085,4,2970949,1650,949
0,201,2085,5,2970950,1650,950
0,201,2085,6,2970951,1650,951
0,201,2085,7,2970952,1650,952
0,201,2085,8,2970953,1650,953
0,201,2085,9,2970954,1650,954
0,201,2085,10,2970955,1650,955
0,201,2085,11,2970956,1650,956
0,201,2085,12,2970957,1650,957
0,201,2085,13,2970958,1650,958
0,201,2085,14,2970959,1650,959
0,201,2085,15,2970960,1650,960
0,201,2085,16,2970961,1650,961
0,202,4211,0,1769042,982,1442
0,202,4211,1,1769041,982,1441
0,202,4211,2,1769040,982,1440
0,202,4211,3,1769039,982,1439
0,202,4211,4,1769038,982,1438
0,202,4211,5,1769037,982,1437
0,202,4211,6,1769036,982,1436
0,202,4211,7,1769035,982,1435
0,202,4211,8,1769034,982,1434
0,202,4211,9,1769033,982,1433
0,202,4211,10,1769032,982,1432
0,202,4211,11,1767232,981,1432
0,202,4211,12,1765432,980,1432
0,202,4211,13,1765431,980,1431
0,202,4211,14,1765430,980,1430
0,202,4211,15,1765429,980,1429
0,202,4211,16,1765428,980,1428
0,202,4211,17,1765427,980,1427
0,202,4211,18,1765426,980,1426
0,202,4211,19,1765425,980,1425
0,202,4211,20,1765424,980,1424
0,202,4211,21,1765423,980,1423
0,202,4211,22,1765422,980,1422
0,202,4211,23,1765421,980,1421
